BookingID,BookingReference,BookingDate,CheckInDate,CheckOutDate,HotelID,GuestID,RoomTypeID,ChannelID,RatePlan,BookingStatus,Adults,Children,RoomsBooked,Nights,NightlyRateGBP,DiscountPct,GrossRoomRevenueGBP,DiscountAmountGBP,NetRoomRevenueGBP,ExtrasRevenueGBP,CancellationFeeGBP,ChannelCommissionGBP,BookingValueGBP,NetRevenueAfterCommissionGBP,CorporateAccount,SpecialRequest,CancellationDate,CancellationReason,HotelName,City,Region,HotelSegment,OwnershipModel,MarketRateIndex,BookingChannel,ChannelGroup,StandardCommissionRate,RoomType,BaseRateGBP,GuestCountry,LoyaltyTier,AgeBand,MarketingConsent,LeadTimeDays,ADR_GBP
BKG004314,CS-2601-004314,2026-08-11,2026-08-24,2026-08-25,HTL001,GST00450,RT002,CH01,Bed & Breakfast,Checked Out,2,0,1,1,147.23,0,147.23,0,147.23,83.01,0,0,230.24,230.24,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Twin,126.62,United Kingdom,Bronze,45-54,No,13,147.23
BKG004315,CS-2406-004315,2024-05-22,2024-08-13,2024-08-14,HTL006,GST01643,RT032,CH04,Flexible,Checked Out,1,0,1,1,123.22,0,123.22,0,123.22,15.5,0,20.95,138.72,117.77,,Away from lift,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Expedia,OTA,0.17,Standard Twin,101.45,United Kingdom,Silver,35-44,No,83,123.22
BKG004316,CS-2601-004316,2026-02-14,2026-02-27,2026-03-01,HTL001,GST00078,RT002,CH01,Advance Purchase,Checked Out,5,0,3,2,104.27,0.1,625.62,62.56,563.06,120.88,0,0,683.94,683.94,,Away from lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Twin,126.62,Australia,Non-member,55-64,Yes,13,93.84
BKG004317,CS-2504-004317,2025-03-26,2025-05-01,2025-05-02,HTL004,GST00892,RT020,CH03,Advance Purchase,Checked Out,1,3,1,1,125.36,0.08,125.36,10.03,115.33,12,0,17.3,127.33,110.03,,,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Standard Twin,115.57,United Kingdom,Bronze,45-54,Yes,36,115.33
BKG004318,CS-2501-004318,2024-12-27,2025-01-08,2025-01-10,HTL001,GST01459,RT001,CH01,Flexible,Cancelled,1,0,1,2,103.31,0,0,0,0,0,0,0,0,0,,Near lift,2025-01-08,Illness,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Double,127.85,United Kingdom,Bronze,35-44,Yes,12,0.0
BKG004319,CS-2504-004319,2025-07-03,2025-07-03,2025-07-04,HTL004,GST00656,RT019,CH07,Flexible,Checked Out,2,0,1,1,149.16,0,149.16,0,149.16,0,0,0,149.16,149.16,,Away from lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Walk-in,Direct,0,Standard Double,110.62,United Kingdom,Gold,25-34,No,0,149.16
BKG004320,CS-2606-004320,2026-04-24,2026-04-24,2026-04-26,HTL006,GST01634,RT031,CH07,Flexible,Checked Out,1,0,1,2,120.76,0,241.52,0,241.52,0,0,0,241.52,241.52,,Twin beds requested,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Walk-in,Direct,0,Standard Double,97.71,United Kingdom,Bronze,35-44,No,0,120.76
BKG004321,CS-2501-004321,2025-04-23,2025-05-08,2025-05-11,HTL001,GST00316,RT005,CH04,Flexible,Checked Out,2,0,1,3,205.96,0,617.88,0,617.88,182.15,0,105.04,800.03,694.99,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Expedia,OTA,0.17,Executive King,200.4,United Kingdom,Platinum,35-44,Yes,15,205.96
BKG004322,CS-2604-004322,2026-01-15,2026-02-08,2026-02-10,HTL004,GST00739,RT020,CH03,Bed & Breakfast,Checked Out,2,0,1,2,97.45,0,194.9,0,194.9,167.78,0,29.23,362.68,333.45,,Quiet room,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Standard Twin,115.57,United Kingdom,Bronze,18-24,No,24,97.45
BKG004323,CS-2402-004323,2024-10-14,2024-10-28,2024-10-31,HTL002,GST01278,RT008,CH02,Weekend Break,Cancelled,2,0,1,3,97.84,0,0,0,0,0,0,0,0,0,,Quiet room,2024-10-24,Corporate trip cancelled,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Standard Twin,100.55,United Kingdom,Bronze,45-54,Yes,14,0.0
BKG004324,CS-2506-004324,2025-01-17,2025-01-19,2025-01-20,HTL006,GST01981,RT033,CH04,Advance Purchase,Checked Out,1,0,1,1,117.41,0.08,117.41,9.39,108.02,36.37,0,18.36,144.39,126.03,,Cot required,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Expedia,OTA,0.17,Superior King,123.95,,,,,2,108.02
BKG004325,CS-2401-004325,2023-12-29,2024-01-24,2024-01-27,HTL001,GST00524,RT002,CH01,Advance Purchase,Checked Out,1,0,1,3,94.4,0.05,283.2,14.16,269.04,46.5,0,0,315.54,315.54,,Quiet room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Twin,126.62,United Kingdom,Silver,45-54,Yes,26,89.68
BKG004326,CS-2405-004326,2024-07-02,2024-07-16,2024-07-18,HTL005,GST01917,RT029,CH01,Bed & Breakfast,Checked Out,1,0,1,2,182.16,0,364.32,0,364.32,31,0,0,395.32,395.32,,,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Website,Direct,0,Executive King,141.81,,,,,14,182.16
BKG004327,CS-2405-004327,2024-07-19,2024-08-26,2024-08-28,HTL005,GST00956,RT028,CH04,Group,Cancelled,9,0,5,2,173.08,0.15,0,0,0,0,0,0,0,0,,Early check-in requested,2024-08-24,Corporate trip cancelled,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Expedia,OTA,0.17,Family Room,130.98,United Kingdom,Silver,55-64,Yes,38,0.0
BKG004328,CS-2505-004328,2025-08-15,2025-08-18,2025-08-21,HTL005,GST00543,RT026,CH02,Bed & Breakfast,Checked Out,2,0,1,3,129.67,0,389.01,0,389.01,93,0,0,482.01,482.01,,Accessible room,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Phone,Direct,0,Standard Twin,93.97,United Kingdom,Silver,45-54,Yes,3,129.67
BKG004329,CS-2604-004329,2026-07-01,2026-08-08,2026-08-10,HTL004,GST01698,RT021,CH01,Bed & Breakfast,Checked Out,1,0,1,2,270.82,0,541.64,0,541.64,120.53,0,0,662.17,662.17,,Early check-in requested,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Superior King,138.06,United Kingdom,Silver,25-34,No,38,270.82
BKG004330,CS-2503-004330,2025-03-29,2025-04-18,2025-04-20,HTL003,GST00555,RT013,CH01,Advance Purchase,Cancelled,2,1,1,2,96.53,0.08,0,0,0,0,96.53,0,96.53,96.53,,,2025-04-18,Change of plans,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Standard Double,89.25,United Kingdom,Non-member,45-54,Yes,20,0.0
BKG004331,CS-2406-004331,2024-09-19,2024-09-24,2024-09-25,HTL006,GST00219,RT034,CH01,Bed & Breakfast,Checked Out,1,1,1,1,159.23,0,159.23,0,159.23,23.5,0,0,182.73,182.73,,Quiet room,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Direct Website,Direct,0,Family Room,136.19,United Kingdom,Bronze,18-24,No,5,159.23
BKG004332,CS-2401-004332,2024-05-09,2024-06-30,2024-07-03,HTL001,GST00291,RT002,CH03,Bed & Breakfast,Checked Out,1,0,1,3,162.96,0,488.88,0,488.88,252.39,0,73.33,741.27,667.94,,Away from lift,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Standard Twin,126.62,United States,Silver,55-64,Yes,52,162.96
BKG004333,CS-2405-004333,2024-01-14,2024-01-15,2024-01-18,HTL005,GST01115,RT027,CH05,Flexible,Checked Out,1,0,1,3,112.27,0,336.81,0,336.81,42,0,16.84,378.81,361.97,Kelvin Tech,High floor,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Corporate Portal,Corporate,0.05,Superior King,115.67,United Kingdom,Gold,25-34,Yes,1,112.27
BKG004334,CS-2503-004334,2025-09-05,2025-10-04,2025-10-06,HTL003,GST00006,RT014,CH06,Bed & Breakfast,Checked Out,2,0,1,2,101.72,0,203.44,0,203.44,62,0,20.34,265.44,245.1,,Early check-in requested,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Travel Agent,Agency,0.1,Standard Twin,97.69,United Kingdom,Bronze,55-64,Yes,29,101.72
BKG004335,CS-2604-004335,2026-02-28,2026-04-03,2026-04-04,HTL004,GST01239,RT019,CH03,Bed & Breakfast,Checked Out,3,0,2,1,112.66,0,225.32,0,225.32,46.5,0,33.8,271.82,238.02,,Near lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Standard Double,110.62,United Kingdom,Non-member,35-44,No,34,112.66
BKG004336,CS-2402-004336,2024-08-18,2024-09-13,2024-09-16,HTL002,GST02103,RT008,CH04,Bed & Breakfast,Checked Out,4,0,2,3,118.37,0,710.22,0,710.22,429.17,0,120.74,1139.39,1018.65,,Late arrival,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Standard Twin,100.55,,,,,26,118.37
BKG004337,CS-2602-004337,2026-08-18,2026-08-20,2026-08-24,HTL002,GST01654,RT010,CH03,Bed & Breakfast,Cancelled,1,1,1,4,207.11,0,0,0,0,0,0,0,0,0,,,2026-08-18,Duplicate booking,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Family Room,146.88,United Kingdom,Non-member,25-34,Yes,2,0.0
BKG004338,CS-2601-004338,2026-05-02,2026-05-15,2026-05-16,HTL001,GST00225,RT003,CH03,Bed & Breakfast,Checked Out,1,0,1,1,186.26,0,186.26,0,186.26,15.5,0,27.94,201.76,173.82,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,United Kingdom,Bronze,18-24,No,13,186.26
BKG004339,CS-2602-004339,2026-05-08,2026-05-11,2026-05-13,HTL002,GST00159,RT008,CH01,Advance Purchase,No Show,3,1,1,2,93.08,0.1,0,0,0,0,93.08,0,93.08,93.08,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Standard Twin,100.55,United Kingdom,Gold,35-44,Yes,3,0.0
BKG004340,CS-2501-004340,2025-04-27,2025-06-26,2025-06-28,HTL001,GST00011,RT003,CH03,Flexible,Checked Out,1,0,1,2,185.26,0,370.52,0,370.52,0,0,55.58,370.52,314.94,,Late arrival,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Booking.com,OTA,0.15,Superior King,158.01,Netherlands,Silver,35-44,No,60,185.26
BKG004341,CS-2401-004341,2024-11-07,2024-11-27,2024-11-29,HTL001,GST00014,RT002,CH01,Bed & Breakfast,Checked Out,1,1,1,2,118.75,0.05,237.5,11.88,225.62,47,0,0,272.62,272.62,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Twin,126.62,United Kingdom,Non-member,25-34,Yes,20,112.81
BKG004342,CS-2506-004342,2024-12-08,2025-01-26,2025-01-27,HTL006,GST00130,RT036,CH06,Flexible,Cancelled,1,0,1,1,163.86,0,0,0,0,0,0,0,0,0,,Accessible room,2024-12-30,Duplicate booking,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Travel Agent,Agency,0.1,Junior Suite,199.35,Germany,Non-member,55-64,Yes,49,0.0
BKG004343,CS-2503-004343,2025-09-05,2025-10-03,2025-10-06,HTL003,GST00088,RT015,CH05,Flexible,Checked Out,1,2,1,3,121.83,0,365.49,0,365.49,148.5,0,18.27,513.99,495.72,Cobalt Media,Early check-in requested,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Corporate Portal,Corporate,0.05,Superior King,112.37,United Kingdom,Bronze,35-44,Yes,28,121.83
BKG004344,CS-2406-004344,2024-05-02,2024-05-08,2024-05-11,HTL006,GST00411,RT032,CH01,Flexible,Cancelled,2,1,1,3,116.63,0.1,0,0,0,0,0,0,0,0,,Late arrival,2024-05-02,Booked another hotel,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Direct Website,Direct,0,Standard Twin,101.45,United Kingdom,Silver,35-44,Yes,6,0.0
BKG004345,CS-2504-004345,2025-03-18,2025-03-21,2025-03-22,HTL004,GST00843,RT023,CH03,Corporate,Checked Out,3,0,1,1,174.11,0.1,174.11,17.41,156.7,132.64,0,23.5,289.34,265.84,Asteron Consulting,Near lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Executive King,177.9,United Kingdom,Platinum,35-44,Yes,3,156.7
BKG004346,CS-2506-004346,2025-04-07,2025-04-09,2025-04-10,HTL006,GST00305,RT032,CH07,Flexible,Checked Out,1,0,1,1,102.32,0,102.32,0,102.32,16,0,0,118.32,118.32,,Twin beds requested,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Walk-in,Direct,0,Standard Twin,101.45,United Kingdom,Silver,45-54,No,2,102.32
BKG004347,CS-2504-004347,2025-03-21,2025-03-26,2025-03-28,HTL004,GST01065,RT019,CH02,Flexible,Cancelled,1,0,1,2,115.32,0,0,0,0,0,115.32,0,115.32,115.32,,Twin beds requested,2025-03-26,Booked another hotel,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Phone,Direct,0,Standard Double,110.62,United Kingdom,Gold,25-34,No,5,0.0
BKG004348,CS-2506-004348,2025-07-13,2025-07-30,2025-07-31,HTL006,GST02213,RT033,CH05,Corporate,Checked Out,1,0,1,1,124.97,0.1,124.97,12.5,112.47,30.86,0,5.62,143.33,137.71,Asteron Consulting,Near lift,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Corporate Portal,Corporate,0.05,Superior King,123.95,,,,,17,112.47
BKG004349,CS-2402-004349,2024-01-04,2024-01-12,2024-01-14,HTL002,GST01395,RT007,CH04,Bed & Breakfast,Checked Out,1,0,1,2,89.63,0,179.26,0,179.26,98.66,0,30.47,277.92,247.45,,Late arrival,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Expedia,OTA,0.17,Standard Double,100.82,United Kingdom,Gold,25-34,Yes,8,89.63
BKG004350,CS-2602-004350,2026-03-09,2026-04-03,2026-04-04,HTL002,GST01405,RT008,CH01,Flexible,Checked Out,1,0,1,1,107.72,0,107.72,0,107.72,15.5,0,0,123.22,123.22,,Late arrival,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Website,Direct,0,Standard Twin,100.55,United Kingdom,Bronze,25-34,Yes,25,107.72
BKG004351,CS-2502-004351,2024-12-18,2025-01-26,2025-01-27,HTL002,GST00004,RT007,CH06,Advance Purchase,Checked Out,1,0,1,1,89.68,0.1,89.68,8.97,80.71,0,0,8.07,80.71,72.64,,High floor,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Travel Agent,Agency,0.1,Standard Double,100.82,Ireland,Gold,18-24,No,39,80.71
BKG004352,CS-2606-004352,2026-06-26,2026-08-08,2026-08-10,HTL006,GST01182,RT033,CH04,Flexible,Checked Out,2,0,1,2,158.74,0,317.48,0,317.48,0,0,53.97,317.48,263.51,,Twin beds requested,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Expedia,OTA,0.17,Superior King,123.95,United Kingdom,Non-member,25-34,Yes,43,158.74
BKG004353,CS-2503-004353,2025-05-06,2025-06-18,2025-06-21,HTL003,GST01106,RT015,CH05,Corporate,Checked Out,1,0,1,3,110.85,0.1,332.55,33.26,299.29,97.9,0,14.96,397.19,382.23,Cobalt Media,Quiet room,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Corporate Portal,Corporate,0.05,Superior King,112.37,United Kingdom,Bronze,65+,Yes,43,99.76
BKG004354,CS-2404-004354,2024-05-15,2024-05-15,2024-05-16,HTL004,GST01563,RT019,CH07,Flexible,Checked Out,1,0,1,1,120.67,0,120.67,0,120.67,12,0,0,132.67,132.67,,High floor,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Walk-in,Direct,0,Standard Double,110.62,Canada,Bronze,35-44,Yes,0,120.67
BKG004355,CS-2604-004355,2026-04-13,2026-05-04,2026-05-07,HTL004,GST00730,RT021,CH03,Bed & Breakfast,Checked Out,1,0,1,3,135.35,0,406.05,0,406.05,46.5,0,60.91,452.55,391.64,,Twin beds requested,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Superior King,138.06,Spain,Gold,35-44,Yes,21,135.35
BKG004356,CS-2404-004356,2024-12-06,2024-12-23,2024-12-24,HTL004,GST01846,RT023,CH05,Corporate,Checked Out,1,0,1,1,163.15,0.1,163.15,16.32,146.83,35.18,0,7.34,182.01,174.67,Cobalt Media,Near lift,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Corporate Portal,Corporate,0.05,Executive King,177.9,,,,,17,146.83
BKG004357,CS-2606-004357,2026-03-09,2026-03-19,2026-03-21,HTL006,GST00379,RT033,CH04,Flexible,Checked Out,1,0,1,2,122.95,0,245.9,0,245.9,83.05,0,41.8,328.95,287.15,,Cot required,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Expedia,OTA,0.17,Superior King,123.95,United Kingdom,Non-member,35-44,No,10,122.95
BKG004358,CS-2604-004358,2026-06-05,2026-07-06,2026-07-08,HTL004,GST01540,RT020,CH01,Group,Cancelled,8,0,5,2,144.57,0.08,0,0,0,0,0,0,0,0,,Early check-in requested,2026-06-21,No reason provided,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Standard Twin,115.57,United Kingdom,Bronze,18-24,Yes,31,0.0
BKG004359,CS-2501-004359,2025-10-11,2025-10-27,2025-10-28,HTL001,GST00935,RT005,CH01,Bed & Breakfast,Checked Out,1,0,1,1,182.38,0,182.38,0,182.38,15.5,0,0,197.88,197.88,,High floor,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Executive King,200.4,United Kingdom,Non-member,25-34,Yes,16,182.38
BKG004360,CS-2406-004360,2024-06-28,2024-07-10,2024-07-11,HTL006,GST01177,RT033,CH01,Flexible,Checked Out,2,0,1,1,143.8,0,143.8,0,143.8,0,0,0,143.8,143.8,,,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Direct Website,Direct,0,Superior King,123.95,United Kingdom,Silver,65+,No,12,143.8
BKG004361,CS-2601-004361,2025-11-23,2026-01-08,2026-01-14,HTL001,GST00098,RT002,CH01,Flexible,Checked Out,2,0,1,6,99.66,0,597.96,0,597.96,0,0,0,597.96,597.96,,Accessible room,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Standard Twin,126.62,United Kingdom,Non-member,25-34,No,46,99.66
BKG004362,CS-2505-004362,2025-06-17,2025-06-27,2025-06-29,HTL005,GST01144,RT026,CH04,Bed & Breakfast,Cancelled,2,0,1,2,117.91,0,0,0,0,0,0,0,0,0,,,2025-06-17,Duplicate booking,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Expedia,OTA,0.17,Standard Twin,93.97,United Kingdom,Bronze,25-34,Yes,10,0.0
BKG004363,CS-2403-004363,2024-09-21,2024-10-02,2024-10-04,HTL003,GST00155,RT016,CH06,Bed & Breakfast,Checked Out,3,1,2,2,148.89,0,595.56,0,595.56,109,0,59.56,704.56,645,,Late arrival,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Travel Agent,Agency,0.1,Family Room,137.15,United Kingdom,Gold,25-34,No,11,148.89
BKG004364,CS-2601-004364,2026-02-18,2026-02-21,2026-02-22,HTL001,GST01154,RT003,CH01,Corporate,Checked Out,1,0,1,1,125.79,0.12,125.79,15.09,110.7,100.62,0,0,211.32,211.32,Wren & Co.,Cot required,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Superior King,158.01,United Kingdom,Silver,35-44,Yes,3,110.7
BKG004365,CS-2401-004365,2024-08-04,2024-08-28,2024-08-30,HTL001,GST00683,RT003,CH01,Advance Purchase,Checked Out,3,0,2,2,185.37,0.1,741.48,74.15,667.33,73.67,0,0,741,741,,Early check-in requested,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Direct Website,Direct,0,Superior King,158.01,United Kingdom,Platinum,25-34,No,24,166.83
BKG004366,CS-2505-004366,2025-05-17,2025-05-29,2025-05-30,HTL005,GST01009,RT025,CH02,Corporate,Checked Out,2,0,2,1,91.27,0.08,182.54,14.6,167.94,12,0,0,179.94,179.94,Harbourline Logistics,Early check-in requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Direct Phone,Direct,0,Standard Double,89.19,United Kingdom,Silver,18-24,Yes,12,83.97
BKG004367,CS-2503-004367,2024-12-23,2025-01-17,2025-01-18,HTL003,GST00366,RT016,CH03,Advance Purchase,Checked Out,2,1,1,1,112.22,0.05,112.22,5.61,106.61,14,0,15.99,120.61,104.62,,Cot required,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Family Room,137.15,United Kingdom,Gold,35-44,Yes,25,106.61
BKG004368,CS-2405-004368,2024-02-21,2024-02-29,2024-03-01,HTL005,GST00652,RT028,CH03,Flexible,Checked Out,2,1,1,1,130.22,0,130.22,0,130.22,35.7,0,19.53,165.92,146.39,,Away from lift,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Booking.com,OTA,0.15,Family Room,130.98,United Kingdom,Bronze,18-24,Yes,8,130.22
BKG004369,CS-2503-004369,2025-04-29,2025-05-02,2025-05-04,HTL003,GST01612,RT017,CH01,Flexible,Checked Out,2,0,1,2,161.75,0,323.5,0,323.5,74.95,0,0,398.45,398.45,,Early check-in requested,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Direct Website,Direct,0,Executive King,145.63,Spain,Silver,25-34,No,3,161.75
BKG004370,CS-2404-004370,2024-06-02,2024-08-11,2024-08-13,HTL004,GST00870,RT021,CH01,Flexible,Checked Out,1,0,1,2,197.74,0,395.48,0,395.48,0,0,0,395.48,395.48,,,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Direct Website,Direct,0,Superior King,138.06,United Kingdom,Bronze,45-54,No,70,197.74
BKG004371,CS-2406-004371,2024-11-10,2024-11-25,2024-11-27,HTL006,GST00898,RT031,CH05,Corporate,Checked Out,3,0,1,2,72.02,0.15,144.04,21.61,122.43,93,0,6.12,215.43,209.31,Cobalt Media,,,,Crownstone Clifton Crescent,Bristol,South West,Boutique,Leased,1.04,Corporate Portal,Corporate,0.05,Standard Double,97.71,United Kingdom,Gold,25-34,No,15,61.22
BKG004372,CS-2502-004372,2025-05-20,2025-06-29,2025-07-01,HTL002,GST00914,RT011,CH03,Advance Purchase,Checked Out,1,0,1,2,172.42,0.1,344.84,34.48,310.36,31,0,46.55,341.36,294.81,,,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Booking.com,OTA,0.15,Executive King,164.22,United Kingdom,Platinum,35-44,Yes,40,155.18
BKG004373,CS-2403-004373,2024-11-10,2024-11-10,2024-11-11,HTL003,GST01026,RT015,CH07,Flexible,Checked Out,2,0,1,1,94.01,0,94.01,0,94.01,49,0,0,143.01,143.01,,Twin beds requested,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Walk-in,Direct,0,Superior King,112.37,United Kingdom,Gold,45-54,Yes,0,94.01
BKG004374,CS-2604-004374,2026-03-13,2026-04-15,2026-04-17,HTL004,GST00106,RT021,CH03,Advance Purchase,Checked Out,1,0,1,2,132.97,0.05,265.94,13.3,252.64,155.64,0,37.9,408.28,370.38,,Accessible room,,,Crownstone Calton View,Edinburgh,Scotland,Boutique,Leased,1.16,Booking.com,OTA,0.15,Superior King,138.06,United Kingdom,Silver,25-34,No,33,126.32
BKG004375,CS-2501-004375,2025-11-19,2025-11-28,2025-12-03,HTL001,GST00309,RT004,CH04,Flexible,Checked Out,1,1,1,5,205.92,0,1029.6,0,1029.6,400.43,0,175.03,1430.03,1255,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Expedia,OTA,0.17,Family Room,181.97,United Kingdom,Bronze,45-54,Yes,9,205.92
BKG004376,CS-2602-004376,2025-12-15,2026-01-12,2026-01-13,HTL002,GST00256,RT008,CH02,Corporate,Checked Out,2,0,1,1,72.92,0.15,72.92,10.94,61.98,79.73,0,0,141.71,141.71,Redwood Finance,Away from lift,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Standard Twin,100.55,United Kingdom,Bronze,25-34,No,28,61.98
BKG004377,CS-2601-004377,2026-03-16,2026-03-16,2026-03-18,HTL001,GST00315,RT002,CH07,Flexible,Checked Out,1,0,1,2,117.72,0,235.44,0,235.44,177.2,0,0,412.64,412.64,,,,,Crownstone Regent Quay,London,London,City Centre,Owned,1.34,Walk-in,Direct,0,Standard Twin,126.62,United Kingdom,Silver,35-44,No,0,117.72
BKG004378,CS-2403-004378,2024-10-21,2024-11-13,2024-11-17,HTL003,GST01132,RT015,CH03,Bed & Breakfast,Checked Out,2,0,1,4,113.85,0,455.4,0,455.4,124,0,68.31,579.4,511.09,,Cot required,,,Crownstone Temple Row,Birmingham,West Midlands,Business,Owned,0.98,Booking.com,OTA,0.15,Superior King,112.37,United Kingdom,Silver,25-34,Yes,23,113.85
BKG004379,CS-2405-004379,2024-10-10,2024-10-18,2024-10-20,HTL005,GST00583,RT028,CH04,Advance Purchase,Checked Out,1,1,1,2,145.71,0.05,291.42,14.57,276.85,99.34,0,47.06,376.19,329.13,,Twin beds requested,,,Crownstone Harbour House,Liverpool,North West,Leisure,Owned,0.96,Expedia,OTA,0.17,Family Room,130.98,United Kingdom,Platinum,25-34,Yes,8,138.43
BKG004380,CS-2602-004380,2026-02-06,2026-03-08,2026-03-09,HTL002,GST00369,RT009,CH02,Flexible,Checked Out,2,0,1,1,107.24,0.1,107.24,10.72,96.52,76.99,0,0,173.51,173.51,,Away from lift,,,Crownstone Piccadilly Exchange,Manchester,North West,Business,Leased,1.06,Direct Phone,Direct,0,Superior King,124.34,United Kingdom,Silver,35-44,No,30,96.52
