PaymentID,BookingID,PaymentDate,PaymentMethod,AmountGBP,PaymentStatus,ProcessingFeeGBP,Currency,PaymentSource
PAY0003857,BKG003863,2026-05-02,Apple Pay,155.92,Captured,2.81,GBP,Payment Gateway
PAY0003858,BKG003865,2024-08-18,Mastercard,1515.92,Captured,24.25,GBP,Payment Gateway
PAY0003859,BKG003866,2024-01-05,Visa,700.74,Captured,8.41,GBP,Payment Gateway
PAY0003860,BKG003869,2026-05-26,Visa,978.45,Captured,11.74,GBP,Payment Gateway
PAY0003861,BKG003869,2026-06-15,Mastercard,2935.35,Captured,52.84,GBP,Payment Gateway
PAY0003862,BKG003870,2025-09-25,Visa,280.47,Captured,5.05,GBP,Payment Gateway
PAY0003863,BKG003871,2025-01-09,American Express,143.26,Captured,1.72,GBP,Payment Gateway
PAY0003864,BKG003871,2025-01-21,Mastercard,429.78,Captured,6.02,GBP,Payment Gateway
PAY0003865,BKG003872,2025-06-16,Visa,1224.6,Captured,19.59,GBP,Payment Gateway
PAY0003866,BKG003873,2024-07-13,Visa,1050.32,Captured,16.81,GBP,Payment Gateway
PAY0003867,BKG003874,2024-08-13,Visa,81.61,Captured,1.14,GBP,Payment Gateway
PAY0003868,BKG003874,2024-08-24,Bank Transfer,244.81,Captured,0,GBP,Payment Gateway
PAY0003869,BKG003875,2025-03-28,Mastercard,272.15,Captured,3.27,GBP,Payment Gateway
PAY0003870,BKG003876,2024-04-06,Mastercard,251.96,Captured,4.54,GBP,Payment Gateway
PAY0003871,BKG003878,2024-12-30,Mastercard,135.76,Captured,1.63,GBP,Payment Gateway
PAY0003872,BKG003880,2024-04-22,Apple Pay,319.11,Captured,5.11,GBP,Payment Gateway
PAY0003873,BKG003881,2025-08-21,Visa,300.44,Captured,3.61,GBP,Payment Gateway
PAY0003874,BKG003882,2025-04-04,Visa,225.54,Captured,2.71,GBP,Payment Gateway
PAY0003875,BKG003883,2024-03-14,Mastercard,221.08,Captured,2.65,GBP,Payment Gateway
PAY0003876,BKG003885,2024-11-25,American Express,231.66,Captured,3.71,GBP,Payment Gateway
PAY0003877,BKG003886,2025-11-10,Visa,260.34,Captured,3.12,GBP,Payment Gateway
PAY0003878,BKG003887,2025-06-24,Visa,715.32,Captured,12.88,GBP,Payment Gateway
PAY0003879,BKG003888,2025-05-16,Cash,209.54,Captured,0,GBP,Front Desk/PMS
PAY0003880,BKG003889,2025-08-04,Visa,582.81,Captured,9.32,GBP,Payment Gateway
PAY0003881,BKG003891,2025-08-06,Mastercard,150.73,Captured,2.41,GBP,Payment Gateway
PAY0003882,BKG003892,2024-01-13,Visa,341.94,Captured,5.47,GBP,Payment Gateway
PAY0003883,BKG003893,2025-07-16,Cash,298.06,Captured,0,GBP,Front Desk/PMS
PAY0003884,BKG003894,2025-04-19,Apple Pay,172.72,Captured,2.07,GBP,Payment Gateway
PAY0003885,BKG003895,2025-08-11,Mastercard,166.43,Captured,3,GBP,Payment Gateway
PAY0003886,BKG003896,2025-03-09,Visa,50.9,Captured,0.71,GBP,Payment Gateway
PAY0003887,BKG003896,2025-04-16,American Express,152.69,Captured,2.44,GBP,Payment Gateway
PAY0003888,BKG003897,2025-07-14,Mastercard,467.35,Captured,7.48,GBP,Payment Gateway
PAY0003889,BKG003898,2026-07-28,Visa,165.93,Captured,2.32,GBP,Payment Gateway
PAY0003890,BKG003899,2024-05-12,Apple Pay,447.93,Captured,6.27,GBP,Payment Gateway
PAY0003891,BKG003900,2025-07-05,Apple Pay,376.64,Captured,6.78,GBP,Payment Gateway
PAY0003892,BKG003901,2025-09-04,Visa,770.94,Captured,10.79,GBP,Payment Gateway
PAY0003893,BKG003902,2025-01-25,Google Pay,627.88,Captured,10.05,GBP,Payment Gateway
PAY0003894,BKG003903,2026-07-22,Google Pay,276.46,Captured,3.87,GBP,Payment Gateway
PAY0003895,BKG003904,2026-05-22,Mastercard,199.09,Captured,3.58,GBP,Payment Gateway
PAY0003896,BKG003904,2026-06-18,Mastercard,597.27,Captured,9.56,GBP,Payment Gateway
PAY0003897,BKG003905,2025-05-11,Visa,83.74,Captured,1.51,GBP,Payment Gateway
PAY0003898,BKG003906,2026-01-09,Mastercard,321.88,Captured,5.79,GBP,Payment Gateway
PAY0003899,BKG003907,2024-11-18,Mastercard,817.86,Captured,9.81,GBP,Payment Gateway
PAY0003900,BKG003908,2024-07-10,Bank Transfer,226.36,Captured,0,GBP,Payment Gateway
PAY0003901,BKG003909,2025-04-09,Bank Transfer,169.19,Captured,0,GBP,Payment Gateway
PAY0003902,BKG003910,2024-04-20,Google Pay,586.36,Captured,7.04,GBP,Payment Gateway
PAY0003903,BKG003912,2025-11-03,Mastercard,333.96,Captured,4.01,GBP,Payment Gateway
PAY0003904,BKG003913,2025-11-08,Bank Transfer,120.03,Captured,0,GBP,Payment Gateway
PAY0003905,BKG003913,2025-11-09,Apple Pay,360.08,Captured,4.32,GBP,Payment Gateway
PAY0003906,BKG003914,2025-09-16,Visa,500.46,Captured,8.01,GBP,Payment Gateway
PAY0003907,BKG003915,2024-09-22,Visa,430.61,Captured,6.03,GBP,Payment Gateway
PAY0003908,BKG003916,2024-03-03,Visa,837.5,Captured,13.4,GBP,Payment Gateway
PAY0003909,BKG003917,2025-09-17,Visa,189.84,Captured,3.42,GBP,Payment Gateway
PAY0003910,BKG003918,2026-03-09,Mastercard,330.41,Captured,3.96,GBP,Payment Gateway
PAY0003911,BKG003919,2025-07-07,Visa,700.65,Captured,9.81,GBP,Payment Gateway
PAY0003912,BKG003920,2024-01-17,Visa,90.35,Captured,1.08,GBP,Payment Gateway
PAY0003913,BKG003920,2024-01-20,Visa,271.06,Captured,3.25,GBP,Payment Gateway
PAY0003914,BKG003921,2024-04-13,Mastercard,45.16,Captured,0.72,GBP,Payment Gateway
PAY0003915,BKG003921,2024-05-05,Google Pay,135.48,Captured,2.44,GBP,Payment Gateway
PAY0003916,BKG003922,2024-02-02,Mastercard,109.87,Captured,1.32,GBP,Payment Gateway
PAY0003917,BKG003923,2026-06-25,Mastercard,172.84,Captured,2.77,GBP,Payment Gateway
PAY0003918,BKG003924,2025-08-16,Bank Transfer,586.92,Captured,0,GBP,Payment Gateway
PAY0003919,BKG003925,2026-03-22,Apple Pay,265.98,Captured,3.72,GBP,Payment Gateway
PAY0003920,BKG003926,2025-11-17,American Express,595.34,Captured,9.53,GBP,Payment Gateway
PAY0003921,BKG003927,2025-04-14,Visa,237.67,Captured,2.85,GBP,Payment Gateway
PAY0003922,BKG003928,2026-07-10,American Express,127.66,Captured,1.79,GBP,Payment Gateway
PAY0003923,BKG003929,2025-06-06,American Express,150.63,Captured,2.11,GBP,Payment Gateway
PAY0003924,BKG003931,2024-10-05,Mastercard,876.18,Captured,14.02,GBP,Payment Gateway
PAY0003925,BKG003932,2024-06-19,Mastercard,264.22,Captured,3.7,GBP,Payment Gateway
PAY0003926,BKG003933,2026-08-28,Visa,653.75,Captured,11.77,GBP,Payment Gateway
PAY0003927,BKG003934,2025-04-16,Bank Transfer,932.51,Captured,0,GBP,Payment Gateway
PAY0003928,BKG003935,2026-05-10,Mastercard,103.59,Captured,1.66,GBP,Payment Gateway
PAY0003929,BKG003936,2024-06-06,Bank Transfer,98.95,Captured,0,GBP,Payment Gateway
PAY0003930,BKG003936,2024-07-12,American Express,296.87,Captured,3.56,GBP,Payment Gateway
PAY0003931,BKG003937,2024-06-29,Visa,301.88,Captured,5.43,GBP,Payment Gateway
PAY0003932,BKG003939,2026-04-06,Visa,3023.41,Captured,36.28,GBP,Payment Gateway
PAY0003933,BKG003940,2024-10-27,Visa,252.44,Captured,4.54,GBP,Payment Gateway
PAY0003934,BKG003941,2026-04-05,American Express,150.85,Captured,1.81,GBP,Payment Gateway
PAY0003935,BKG003941,2026-04-14,Cash,452.56,Captured,0,GBP,Front Desk/PMS
PAY0003936,BKG003942,2024-08-22,Visa,432.32,Captured,6.92,GBP,Payment Gateway
PAY0003937,BKG003943,2025-12-20,Mastercard,395.41,Captured,4.74,GBP,Payment Gateway
PAY0003938,BKG003944,2024-10-04,Mastercard,66.35,Captured,0.8,GBP,Payment Gateway
PAY0003939,BKG003944,2024-12-24,Mastercard,199.06,Captured,2.79,GBP,Payment Gateway
PAY0003940,BKG003945,2025-12-25,Apple Pay,1009.86,Captured,18.18,GBP,Payment Gateway
PAY0003941,BKG003946,2026-05-14,Mastercard,488.79,Captured,7.82,GBP,Payment Gateway
PAY0003942,BKG003947,2024-11-04,Bank Transfer,1944.9,Captured,0,GBP,Payment Gateway
PAY0003943,BKG003948,2026-07-29,Visa,229.54,Captured,4.13,GBP,Payment Gateway
PAY0003944,BKG003949,2024-10-08,Visa,74.67,Captured,1.19,GBP,Payment Gateway
PAY0003945,BKG003950,2025-11-29,Visa,654.75,Captured,7.86,GBP,Payment Gateway
PAY0003946,BKG003951,2025-11-10,Visa,71.94,Captured,1.01,GBP,Payment Gateway
PAY0003947,BKG003952,2024-07-08,Mastercard,1441.1,Captured,23.06,GBP,Payment Gateway
PAY0003948,BKG003954,2024-10-10,Bank Transfer,484.32,Captured,0,GBP,Payment Gateway
PAY0003949,BKG003955,2026-05-13,American Express,206.11,Captured,2.89,GBP,Payment Gateway
PAY0003950,BKG003955,2026-05-15,Mastercard,618.33,Captured,8.66,GBP,Payment Gateway
PAY0003951,BKG003956,2024-11-14,American Express,356.26,Captured,4.99,GBP,Payment Gateway
PAY0003952,BKG003956,2024-12-04,Mastercard,1068.8,Captured,14.96,GBP,Payment Gateway
PAY0003953,BKG003957,2024-06-20,Google Pay,371.8,Captured,5.21,GBP,Payment Gateway
PAY0003954,BKG003959,2025-02-04,Cash,317.01,Captured,0,GBP,Front Desk/PMS
PAY0003955,BKG003960,2024-08-09,Apple Pay,2790.91,Captured,33.49,GBP,Payment Gateway
PAY0003956,BKG003961,2024-09-25,American Express,75.17,Captured,1.35,GBP,Payment Gateway
PAY0003957,BKG003961,2024-11-07,Visa,225.52,Captured,3.61,GBP,Payment Gateway
PAY0003958,BKG003962,2026-08-06,Mastercard,1666.21,Captured,19.99,GBP,Payment Gateway
PAY0003959,BKG003965,2026-03-25,Bank Transfer,1086.47,Captured,0,GBP,Payment Gateway
PAY0003960,BKG003966,2025-07-15,Mastercard,417.51,Captured,5.85,GBP,Payment Gateway
PAY0003961,BKG003967,2025-01-24,Mastercard,571.25,Captured,6.86,GBP,Payment Gateway
PAY0003962,BKG003968,2024-06-01,Mastercard,996.39,Captured,13.95,GBP,Payment Gateway
PAY0003963,BKG003970,2024-05-19,Google Pay,366.58,Captured,5.87,GBP,Payment Gateway
PAY0003964,BKG003972,2026-03-31,Visa,449.79,Captured,7.2,GBP,Payment Gateway
PAY0003965,BKG003974,2025-03-29,American Express,101.08,Captured,1.62,GBP,Payment Gateway
PAY0003966,BKG003974,2025-03-29,Mastercard,303.24,Captured,3.64,GBP,Payment Gateway
PAY0003967,BKG003975,2024-05-16,Cash,1099.28,Captured,0,GBP,Front Desk/PMS
PAY0003968,BKG003976,2025-06-07,Bank Transfer,558.99,Captured,0,GBP,Payment Gateway
PAY0003969,BKG003977,2025-02-21,Visa,445.45,Captured,8.02,GBP,Payment Gateway
PAY0003970,BKG003978,2024-02-10,Mastercard,98.73,Captured,1.78,GBP,Payment Gateway
PAY0003971,BKG003978,2024-02-17,Visa,296.2,Captured,4.15,GBP,Payment Gateway
PAY0003972,BKG003979,2026-05-17,American Express,289.76,Captured,4.06,GBP,Payment Gateway
PAY0003973,BKG003980,2025-12-24,Apple Pay,177.6,Captured,3.2,GBP,Payment Gateway
PAY0003974,BKG003981,2024-03-30,Mastercard,328.41,Captured,3.94,GBP,Payment Gateway
PAY0003975,BKG003982,2025-03-19,Apple Pay,206.03,Captured,2.47,GBP,Payment Gateway
PAY0003976,BKG003983,2025-08-07,Bank Transfer,706.01,Captured,0,GBP,Payment Gateway
PAY0003977,BKG003984,2025-05-30,Mastercard,741.66,Captured,10.38,GBP,Payment Gateway
PAY0003978,BKG003985,2024-07-31,Bank Transfer,1855,Captured,0,GBP,Payment Gateway
PAY0003979,BKG003987,2024-06-05,Bank Transfer,189,Captured,0,GBP,Payment Gateway
PAY0003980,BKG003988,2026-08-17,Mastercard,517.34,Captured,7.24,GBP,Payment Gateway
PAY0003981,BKG003989,2025-09-30,Visa,779.43,Captured,12.47,GBP,Payment Gateway
PAY0003982,BKG003991,2024-07-24,Cash,217.02,Captured,0,GBP,Front Desk/PMS
PAY0003983,BKG003992,2024-09-23,Cash,176.61,Captured,0,GBP,Front Desk/PMS
PAY0003984,BKG003993,2024-07-13,Mastercard,1210.46,Captured,16.95,GBP,Payment Gateway
PAY0003985,BKG003994,2024-03-14,Bank Transfer,192.34,Captured,0,GBP,Payment Gateway
PAY0003986,BKG003996,2026-03-15,Mastercard,352.85,Captured,4.94,GBP,Payment Gateway
PAY0003987,BKG003997,2024-06-20,Visa,831.12,Captured,13.3,GBP,Payment Gateway
PAY0003988,BKG003998,2024-09-11,Visa,422,Captured,6.75,GBP,Payment Gateway
PAY0003989,BKG004000,2024-11-13,Visa,2861.66,Captured,34.34,GBP,Payment Gateway
PAY0003990,BKG004001,2025-07-06,Visa,1317.68,Captured,23.72,GBP,Payment Gateway
PAY0003991,BKG004002,2025-10-26,Visa,251.05,Captured,4.52,GBP,Payment Gateway
PAY0003992,BKG004003,2025-01-21,Cash,671.7,Captured,0,GBP,Front Desk/PMS
PAY0003993,BKG004004,2025-09-29,Apple Pay,353.8,Captured,4.95,GBP,Payment Gateway
PAY0003994,BKG004004,2025-11-13,Apple Pay,1061.4,Captured,14.86,GBP,Payment Gateway
PAY0003995,BKG004005,2024-05-14,American Express,139.03,Captured,2.5,GBP,Payment Gateway
PAY0003996,BKG004006,2025-11-19,Visa,85,Captured,1.02,GBP,Payment Gateway
PAY0003997,BKG004006,2025-12-17,Bank Transfer,255,Captured,0,GBP,Payment Gateway
PAY0003998,BKG004007,2024-08-30,Bank Transfer,616.59,Captured,0,GBP,Payment Gateway
PAY0003999,BKG004008,2026-03-02,Mastercard,134.58,Captured,2.42,GBP,Payment Gateway
PAY0004000,BKG004008,2026-03-02,Google Pay,403.75,Captured,7.27,GBP,Payment Gateway
PAY0004001,BKG004009,2024-01-19,Bank Transfer,222.82,Captured,0,GBP,Payment Gateway
PAY0004002,BKG004010,2024-09-04,Visa,829.8,Captured,13.28,GBP,Payment Gateway
PAY0004003,BKG004011,2025-06-25,Visa,184.12,Captured,3.31,GBP,Payment Gateway
PAY0004004,BKG004012,2024-10-31,Apple Pay,60.34,Captured,0.84,GBP,Payment Gateway
PAY0004005,BKG004012,2024-11-12,Bank Transfer,181.03,Captured,0,GBP,Payment Gateway
PAY0004006,BKG004013,2026-01-30,Visa,203.52,Captured,2.85,GBP,Payment Gateway
PAY0004007,BKG004014,2024-07-28,Visa,973.24,Captured,11.68,GBP,Payment Gateway
PAY0004008,BKG004016,2026-06-18,Mastercard,172.8,Captured,2.42,GBP,Payment Gateway
PAY0004009,BKG004017,2024-12-24,Mastercard,489.78,Captured,8.82,GBP,Payment Gateway
PAY0004010,BKG004018,2025-07-12,Apple Pay,862.03,Captured,13.79,GBP,Payment Gateway
PAY0004011,BKG004019,2025-03-08,Mastercard,346.77,Captured,6.24,GBP,Payment Gateway
PAY0004012,BKG004021,2024-11-13,Mastercard,125.01,Captured,1.75,GBP,Payment Gateway
PAY0004013,BKG004022,2025-07-12,Visa,500.36,Captured,9.01,GBP,Payment Gateway
PAY0004014,BKG004023,2024-08-26,Visa,218.43,Captured,3.06,GBP,Payment Gateway
PAY0004015,BKG004024,2024-07-21,Google Pay,195.45,Captured,3.13,GBP,Payment Gateway
PAY0004016,BKG004025,2025-03-17,Mastercard,134.57,Captured,2.15,GBP,Payment Gateway
PAY0004017,BKG004026,2025-08-12,American Express,413.06,Captured,6.61,GBP,Payment Gateway
PAY0004018,BKG004027,2025-09-08,Cash,1390.14,Captured,0,GBP,Front Desk/PMS
PAY0004019,BKG004028,2026-04-02,Visa,346.93,Captured,5.55,GBP,Payment Gateway
PAY0004020,BKG004029,2024-03-05,Mastercard,157.53,Captured,2.52,GBP,Payment Gateway
PAY0004021,BKG004030,2025-09-20,Apple Pay,126.62,Captured,1.52,GBP,Payment Gateway
PAY0004022,BKG004030,2025-09-24,Visa,379.87,Captured,6.08,GBP,Payment Gateway
PAY0004023,BKG004031,2024-09-19,Mastercard,286.8,Captured,5.16,GBP,Payment Gateway
PAY0004024,BKG004032,2024-09-07,Apple Pay,851.69,Captured,10.22,GBP,Payment Gateway
PAY0004025,BKG004033,2025-02-04,Mastercard,402.4,Captured,4.83,GBP,Payment Gateway
PAY0004026,BKG004034,2025-02-06,Cash,367.12,Captured,0,GBP,Front Desk/PMS
PAY0004027,BKG004035,2025-03-15,Cash,447.12,Captured,0,GBP,Front Desk/PMS
PAY0004028,BKG004036,2025-08-04,Visa,119.73,Captured,1.92,GBP,Payment Gateway
PAY0004029,BKG004036,2025-08-17,Mastercard,359.19,Captured,5.03,GBP,Payment Gateway
PAY0004030,BKG004037,2026-05-03,Apple Pay,553.93,Captured,9.97,GBP,Payment Gateway
PAY0004031,BKG004038,2025-12-12,Visa,479.57,Captured,7.67,GBP,Payment Gateway
PAY0004032,BKG004039,2024-12-06,Cash,140.66,Captured,0,GBP,Front Desk/PMS
PAY0004033,BKG004040,2024-06-06,Visa,1304.06,Captured,23.47,GBP,Payment Gateway
PAY0004034,BKG004041,2026-08-09,Visa,299.48,Captured,4.79,GBP,Payment Gateway
PAY0004035,BKG004042,2025-11-24,Apple Pay,274.95,Captured,4.4,GBP,Payment Gateway
PAY0004036,BKG004043,2024-07-21,Mastercard,1286.05,Captured,23.15,GBP,Payment Gateway
PAY0004037,BKG004045,2025-10-23,American Express,147.43,Captured,2.65,GBP,Payment Gateway
PAY0004038,BKG004046,2024-03-01,American Express,603.6,Captured,8.45,GBP,Payment Gateway
PAY0004039,BKG004047,2024-12-04,Cash,1053.51,Captured,0,GBP,Front Desk/PMS
PAY0004040,BKG004048,2025-04-07,Mastercard,879.72,Captured,12.32,GBP,Payment Gateway
PAY0004041,BKG004050,2024-03-22,Visa,112.89,Captured,2.03,GBP,Payment Gateway
PAY0004042,BKG004050,2024-07-12,Mastercard,338.66,Captured,4.06,GBP,Payment Gateway
PAY0004043,BKG004051,2025-07-28,Bank Transfer,103.61,Captured,0,GBP,Payment Gateway
PAY0004044,BKG004051,2025-08-05,Mastercard,310.83,Captured,3.73,GBP,Payment Gateway
PAY0004045,BKG004052,2024-10-15,Mastercard,102.34,Captured,1.64,GBP,Payment Gateway
PAY0004046,BKG004053,2024-08-10,Google Pay,193.15,Captured,2.7,GBP,Payment Gateway
PAY0004047,BKG004053,2024-09-04,Cash,579.44,Captured,0,GBP,Front Desk/PMS
PAY0004048,BKG004054,2026-04-12,Visa,373.17,Captured,6.72,GBP,Payment Gateway
PAY0004049,BKG004055,2024-06-28,Mastercard,615.54,Captured,11.08,GBP,Payment Gateway
PAY0004050,BKG004056,2024-04-07,Visa,128.45,Captured,2.06,GBP,Payment Gateway
PAY0004051,BKG004057,2025-07-28,Apple Pay,132.88,Captured,1.86,GBP,Payment Gateway
PAY0004052,BKG004057,2025-08-08,Mastercard,398.65,Captured,4.78,GBP,Payment Gateway
PAY0004053,BKG004058,2025-04-25,Mastercard,125.75,Captured,2.26,GBP,Payment Gateway
PAY0004054,BKG004060,2025-11-02,Visa,151.43,Captured,2.12,GBP,Payment Gateway
PAY0004055,BKG004061,2025-12-24,Mastercard,486.81,Captured,5.84,GBP,Payment Gateway
PAY0004056,BKG004062,2024-08-09,Mastercard,486.6,Captured,6.81,GBP,Payment Gateway
PAY0004057,BKG004063,2024-08-04,Apple Pay,390.57,Captured,6.25,GBP,Payment Gateway
PAY0004058,BKG004064,2025-07-24,Bank Transfer,226.03,Captured,0,GBP,Payment Gateway
PAY0004059,BKG004065,2026-05-07,Mastercard,192.81,Captured,2.31,GBP,Payment Gateway
PAY0004060,BKG004066,2024-10-05,Google Pay,1391.53,Captured,22.26,GBP,Payment Gateway
PAY0004061,BKG004067,2025-04-08,Cash,138.18,Captured,0,GBP,Front Desk/PMS
PAY0004062,BKG004068,2025-07-22,Bank Transfer,305.08,Captured,0,GBP,Payment Gateway
PAY0004063,BKG004069,2025-05-10,Visa,294.06,Captured,3.53,GBP,Payment Gateway
PAY0004064,BKG004070,2026-06-04,Bank Transfer,877.59,Captured,0,GBP,Payment Gateway
PAY0004065,BKG004071,2025-11-30,Visa,365.52,Captured,5.12,GBP,Payment Gateway
PAY0004066,BKG004072,2024-07-14,Google Pay,262.89,Captured,4.73,GBP,Payment Gateway
PAY0004067,BKG004073,2024-09-23,Visa,113.11,Captured,1.36,GBP,Payment Gateway
PAY0004068,BKG004074,2025-04-13,Mastercard,125.1,Captured,2.25,GBP,Payment Gateway
PAY0004069,BKG004074,2025-04-18,Mastercard,375.31,Captured,6,GBP,Payment Gateway
PAY0004070,BKG004075,2026-03-11,Visa,68.99,Captured,1.24,GBP,Payment Gateway
PAY0004071,BKG004075,2026-04-04,Visa,206.97,Captured,3.31,GBP,Payment Gateway
PAY0004072,BKG004076,2026-04-24,Visa,79.52,Captured,0.95,GBP,Payment Gateway
PAY0004073,BKG004076,2026-04-26,Mastercard,238.57,Captured,3.34,GBP,Payment Gateway
PAY0004074,BKG004077,2024-03-23,Visa,397.09,Captured,4.77,GBP,Payment Gateway
PAY0004075,BKG004078,2024-01-19,Mastercard,94.45,Captured,1.51,GBP,Payment Gateway
PAY0004076,BKG004080,2024-06-07,Mastercard,1489.8,Captured,17.88,GBP,Payment Gateway
PAY0004077,BKG004081,2025-07-27,American Express,802.8,Captured,11.24,GBP,Payment Gateway
PAY0004078,BKG004082,2025-07-21,Cash,1740.67,Captured,0,GBP,Front Desk/PMS
PAY0004079,BKG004083,2025-02-27,Visa,169.52,Captured,2.37,GBP,Payment Gateway
PAY0004080,BKG004084,2026-06-30,Visa,971.35,Captured,15.54,GBP,Payment Gateway
PAY0004081,BKG004085,2024-06-06,Visa,297.98,Captured,4.77,GBP,Payment Gateway
PAY0004082,BKG004086,2025-12-13,Google Pay,540.9,Captured,7.57,GBP,Payment Gateway
PAY0004083,BKG004087,2025-02-15,Mastercard,478.65,Captured,6.7,GBP,Payment Gateway
PAY0004084,BKG004088,2026-05-24,Visa,1006.02,Captured,12.07,GBP,Payment Gateway
PAY0004085,BKG004089,2026-01-30,Mastercard,90.3,Captured,1.44,GBP,Payment Gateway
PAY0004086,BKG004089,2026-02-02,Mastercard,270.88,Captured,4.88,GBP,Payment Gateway
PAY0004087,BKG004090,2026-03-30,Cash,469.28,Captured,0,GBP,Front Desk/PMS
PAY0004088,BKG004091,2024-09-05,Mastercard,251.51,Captured,3.02,GBP,Payment Gateway
PAY0004089,BKG004092,2025-08-11,Bank Transfer,102.93,Captured,0,GBP,Payment Gateway
PAY0004090,BKG004092,2025-09-09,Mastercard,308.79,Captured,3.71,GBP,Payment Gateway
PAY0004091,BKG004093,2025-05-08,Visa,137,Captured,1.64,GBP,Payment Gateway
PAY0004092,BKG004095,2024-11-06,Mastercard,288.5,Captured,4.62,GBP,Payment Gateway
PAY0004093,BKG004096,2026-05-14,Cash,2435.06,Captured,0,GBP,Front Desk/PMS
PAY0004094,BKG004097,2025-04-26,Bank Transfer,592.14,Captured,0,GBP,Payment Gateway
PAY0004095,BKG004098,2024-11-02,Visa,237.18,Captured,2.85,GBP,Payment Gateway
PAY0004096,BKG004099,2025-02-17,Apple Pay,500.28,Captured,7,GBP,Payment Gateway
PAY0004097,BKG004100,2026-06-12,Bank Transfer,168.21,Captured,0,GBP,Payment Gateway
PAY0004098,BKG004101,2026-04-20,Google Pay,530.28,Captured,6.36,GBP,Payment Gateway
PAY0004099,BKG004102,2026-06-11,Bank Transfer,205.05,Captured,0,GBP,Payment Gateway
PAY0004100,BKG004102,2026-06-26,Bank Transfer,615.14,Captured,0,GBP,Payment Gateway
PAY0004101,BKG004103,2025-12-06,Mastercard,277.48,Captured,4.99,GBP,Payment Gateway
PAY0004102,BKG004104,2026-07-16,Mastercard,273.64,Captured,4.38,GBP,Payment Gateway
PAY0004103,BKG004105,2025-08-27,Bank Transfer,235.59,Captured,0,GBP,Payment Gateway
PAY0004104,BKG004106,2025-10-27,Cash,152.8,Captured,0,GBP,Front Desk/PMS
PAY0004105,BKG004107,2024-09-07,Google Pay,298.24,Captured,4.18,GBP,Payment Gateway
PAY0004106,BKG004109,2026-07-16,Mastercard,429.7,Captured,6.02,GBP,Payment Gateway
PAY0004107,BKG004110,2024-06-11,Cash,72.67,Captured,0,GBP,Front Desk/PMS
PAY0004108,BKG004110,2024-08-04,Visa,218.02,Captured,3.92,GBP,Payment Gateway
PAY0004109,BKG004111,2025-05-26,Apple Pay,1016.76,Captured,12.2,GBP,Payment Gateway
PAY0004110,BKG004113,2025-06-19,American Express,100.28,Captured,1.81,GBP,Payment Gateway
PAY0004111,BKG004114,2025-07-01,Visa,453.77,Captured,6.35,GBP,Payment Gateway
PAY0004112,BKG004115,2025-07-24,Apple Pay,4095.08,Captured,65.52,GBP,Payment Gateway
PAY0004113,BKG004116,2024-06-06,Mastercard,530.2,Captured,9.54,GBP,Payment Gateway
PAY0004114,BKG004117,2024-08-06,Mastercard,70.77,Captured,0.85,GBP,Payment Gateway
PAY0004115,BKG004117,2024-09-08,Mastercard,212.32,Captured,3.4,GBP,Payment Gateway
PAY0004116,BKG004119,2025-09-16,Mastercard,449.37,Captured,8.09,GBP,Payment Gateway
PAY0004117,BKG004122,2024-07-11,Visa,1182.04,Captured,14.18,GBP,Payment Gateway
PAY0004118,BKG004123,2025-08-10,Apple Pay,119.62,Captured,1.67,GBP,Payment Gateway
